imdb_id,original_title,year_of_release,genres,imdb_rating,imdb_votes,story,actors
tt2100612,Return of Mr. Superman,1960,"['Action', 'Adventure', 'Crime']",3.9,8.0,Childless farmer Ram Dayal comes across an abandoned child  who had landed from a spaceship  takes him home to his wife  where they decide to adopt him and name him Jaikumar. When he grows up he excels in wrestling  overcoming even much older children. Then he uses his powers to discover buried treasure  which his foster father donates to the Government. Years later  Jaikumar has re-located to Bombay where he works as a Journalist with a publication called 'Azad Desh'. Using his super-powers  he is able to unearth a number of criminal conspiracies and makes phone calls as 'Mr. Superman' to Inspector Dilip Desai. Then a series of robberies take place and the police are notified by victim/complainants that the culprit is none other than the masked caped crusader himself. Watch what impact this has on Jaikumar's credibility with the police and public on one hand and with gangsters on the other.,"['PaidiJairaj', 'SheilaRamani', 'Naazi', 'Shammi', 'Majnu', 'Helen', 'DavidAbraham', 'RamMohan', 'JagdishKanwal', 'HeeraSawant', 'NazirKashmiri', 'Mohinder', 'Arvind', 'Robert', '']"
tt0054302,Shriman Satyawadi,1960,"['Action', 'Crime', 'Drama']",6.9,45.0,Vijaykumar lives a poor lifestyle along with his honest store-owner widower father  Mohanlal  in a small town. The latter sells his merchandise at a reasonable price much to the chagrin of his competitor  Lalchand  who plants drugs in his store and has him arrested. Unable to bear the shock and humiliation  he passes away  leaving Vijaykumar in the care of his doctor. The latter grows up  becomes a graduate in Science  and re-locates to Bombay to be employed and live with wealthy Champalal and his daughter  Geeta. Vijaykumar does not know that Champalal's partner is none other than Lalchand  who wants his son  Kishore  to wed Geeta  and is all set to create obstacles and challenges for him by marketing untested creams and painkillers.,"['RajKapoor', 'Shakila', 'Mehmood', 'NasirHussain', 'Radhakrishan', 'KumudTripathi', 'RajaNene', 'MoniChatterjee', 'B.N.Madhur', 'Arun', 'SushilKumar', 'Haroon', 'Nasreen', 'BrahmBhardwaj', '']"
tt0268639,Singapore,1960,"['Crime', 'Thriller']",6.3,51.0,Ramesh is responsible for looking after rubber exports in Singapore on behalf of his employer  Shyam  based in India. When Ramesh suddenly disappears  Shyam travels to Singapore to unravel the mystery behind his absence  and is himself embroiled in a mystery  as well as arrested for a murder  he claims he did not commit.,"['ShammiKapoor', 'Padmini', 'MariaMenado', 'Shashikala', 'K.N.Singh', 'MadanPuri', 'Helen', 'Agha', 'RajanKapoor', 'Lillian', '']"
tt0054430,Usne Kaha Tha,1960,"['Drama', 'Romance', 'War']",6.9,21.0,Nandu lives in a small town with his widowed mom  Paro. He is friendly with two young girls  Farida and Kamli. He is depressed when Kamli's dad becomes ill and she and her mom re-locate to Ambala. Years later  Farida and Nandu have grown up and continue to be friends. Then they get the news that Kamli's dad has passed away  and they are to return back. Initially they do not recognize each other  but when they do  both fall in love and want to marry. When Paro goes to meet with Kamli's maternal uncle  she is shunned  humiliated because they are poor and Nandu is unemployed  & considered a trouble-maker. When Nandu is told the bitter truth  he leaves the town  joins the army  with the hope that her uncle will consider him suitable enough to get Kamli married to him. After training  he gets 21 days leave and returns home triumphantly - only to find that Kamli has been married. Dejected  he returns back to the army to try and forget Kamli - only to find that his superior officer  Hav. Ram...,"['SunilDutt', 'Nanda', 'DurgaKhote', 'IndraniMukherjee', 'RajendraNath', 'RashidKhan', 'Mishra', 'PraveenPaul', 'SaritaDevi', 'TarunBose', 'AsitKumarSen', 'SushilKumar', 'BabyFarida', '']"
tt0274791,Sarhad,1960,['Drama'],7.2,18.0,Four people embroiled in complicated relationships look for closure.,"['DevAnand', 'SuchitraSen', 'Ragini', 'Sajjan', 'AnwarHussain', 'Dhumal', 'Samson', 'LalitaPawar', 'MoniChatterjee', 'LeelaMishra', 'Akashdeep', '']"
tt0053152,Paigham,1959,['Drama'],6.8,52.0,Widowed Mrs. Lal lives with her two sons  Ram and Ratan; an unmarried daughter  Sheela; Ram's wife  Parvati and her children. While Ram is employed in a mill  Ratan is studying engineering in Calcutta. When Ratan returns  he is offered a job at the same mill  falls in love with a Typist named Manju  much to chagrin of Malti  the daughter of the mill-owner  Sewakram. When Ratan finds out that Sewakram has been defrauding the employees  he decides to form a union  a move that is opposed by Ram  who is very devoted and loyal to Sewakram. Things go from bad to worse when the workers decide to go on strike on one hand  while Ram decides to thrown Ratan out of the house. Word gets around that Ratan is against Sewakram  and soon he gets blacklisted  Sheela who was supposed to marry Kundan  the son of Sitaram  has her marriage canceled  and the family lose their prestige and credit in the community. The question remains  will the workers continue to be at the mercy of Sewakram  and will the ...,"['DilipKumar', 'RaajKumar', 'Vyjayanthimala', 'SarojaDeviB.', 'JohnnyWalker', 'Pandharibai', 'Motilal', 'MinooMumtaz', 'S.N.Banerjee', 'PratimaDevi', 'Kurupanju', 'Pushpmala', 'Radha', 'Shivraj', '']"
tt0298078,Navrang,1959,"['Drama', 'Family', 'Musical']",6.4,119.0,Diwakar is a poet and loves his wife Jamuna on everything. But Jamuna does not agree that Diwakar lives out of sheer poetry in a fantasy world and the real world less and less responsible. Diwakar goes so far that he is a fantasy woman in his wife's body creates what he calls Mohini. Diwakar will soon become a recognized poet and Jamuna gives birth to a boy. Unfortunately  the happiness does not last long: Diwakar loses his job because of a critical songs against the British. Now he can no longer feed his sickly father nor his son  who is starving. All this makes Jamuna angry  but above all Diwakars growing obsession with Mohini.As Jamuna decides to live apart from Diwakar  it is destroyed internally and no longer capable of proof. Jamuna slowly realizes that she can not live without Diwakar and forgives him.,"['Sandhya', 'Mahipal', 'KeshavraoDate', 'BaburaoPendharkar', 'VandanaSawant', 'Agha', 'Ulhas', 'VatsalaDeshmukh', 'Chandrakant', '']"
tt0052560,Anari,1959,"['Comedy', 'Drama', 'Musical']",8.0,608.0,Raj Kumar is an honest  handsome and intelligent young man to boot. He works as a sole Trader therefore a painter by trade  but unable to earn a living  and unable to pay rent to his kind-hearted but talkative landlady  Mrs. D'sa. One day Raj finds a wallet containing money  and he returns it to the owner  Ramnath. Ramnath admires Raj and pleased with his honesty employs him to work in his office as a Receptionist. Raj meets with Ramnath's maidservant  Asha  and soon both fall in love. This all ends when Raj finds out that Asha is really Aarti  the daughter of his employer. He then alienates himself from his employer and his daughter  and looks after his ailing landlady by cooking and serving her daily meals. Unfortunately  she passes away suddenly. The police conduct a post-mortem  and as a result find out that Mrs. D'sa was poisoned. Raj became the prime suspect and is subsequently taken for questioning  and is arrested and held in a cell. Later on Raj planned a narrow escape which ...,"['RajKapoor', 'Nutan', 'LalitaPawar', 'ShubhaKhote', 'Motilal', 'Mukri', 'AshimKumar', 'NanaPalsikar', 'PaulMahendra', 'BrahmBhardwaj', 'VishwaMehra', 'RubyMayer', 'MeenaT.', 'Aruna', '']"
tt0052560,Anari,1959,"['Comedy', 'Drama', 'Musical']",8.0,608.0,Raj Kumar is an honest  handsome and intelligent young man to boot. He works as a sole Trader therefore a painter by trade  but unable to earn a living  and unable to pay rent to his kind-hearted but talkative landlady  Mrs. D'sa. One day Raj finds a wallet containing money  and he returns it to the owner  Ramnath. Ramnath admires Raj and pleased with his honesty employs him to work in his office as a Receptionist. Raj meets with Ramnath's maidservant  Asha  and soon both fall in love. This all ends when Raj finds out that Asha is really Aarti  the daughter of his employer. He then alienates himself from his employer and his daughter  and looks after his ailing landlady by cooking and serving her daily meals. Unfortunately  she passes away suddenly. The police conduct a post-mortem  and as a result find out that Mrs. D'sa was poisoned. Raj became the prime suspect and is subsequently taken for questioning  and is arrested and held in a cell. Later on Raj planned a narrow escape which ...,"['RajKapoor', 'Nutan', 'LalitaPawar', 'ShubhaKhote', 'Motilal', 'Mukri', 'AshimKumar', 'NanaPalsikar', 'PaulMahendra', 'BrahmBhardwaj', 'VishwaMehra', 'RubyMayer', 'MeenaT.', 'Aruna', '']"
tt0052736,Dhool Ka Phool,1959,['Drama'],6.8,134.0,Meena Khosla has an bicycle accident with fellow collegian Mahesh Kapoor  and after a few misunderstandings both fall in love with each other. They would like to get married  plan accordingly  and get intimate. When Mahesh's dad summons him home to get married  Mahesh initially refuses  but subsequently gives in  and gets married to Malti Rai. In the meantime  a pregnant Meena is thrown out of the house by her uncle and aunt  gives birth to baby boy  and abandons the child in a forest. The child is found by a kind-hearted devout Muslim  Abdul Rashid  who decides to adopt him  much to the charging of the Hindu and the Muslim communities. Abdul re-locates to the city  but is unable to shake the stigma of bringing up an illegitimate child  Roshan  who is subjected to all kinds of taunts by fellow classmates. Roshan then stops going to school  meets with Jaggu  a petty thief  who befriends him and introduces him to a life of crime. Then one day  the police arrest Roshan for theft  and ...,"['MalaSinha', 'RajendraKumar', 'Nanda', 'ManmohanKrishna', 'LeelaChitnis', 'DaisyIrani', 'AmirBanu', 'MohanChoti', 'MasterKelly', 'R.P.Kapoor', 'JagdishRaj', 'UmaDutt', 'Ravikant', 'NarbadaShankar', '']"
tt0156576,Goonj Uthi Shehnai,1959,"['Musical', 'Romance']",7.3,32.0,Childhood sweethearts Gopi and Kishen hope to get married when they are grown up. Gopi dances to the magical tunes of Kishen's clarinet (shenai)  and both are virtually inseparable. Years pass by  both have grown up and Gopi's mom  Jamuna  would like Gopi to get married to a young man from Lucknow  by the name of Shekhar  who works for All India Radio. Shekhar visits them  meets Gopi  and approves of this marriage  and asks Jamuna to finalize a day for the marriage. When this news reaches Gopi and Kishen both are heartbroken  as much as Kishen would like to marry Gopi he knows that he is unemployed and poor  and hence not considered a good suitor. Additionally  his mentor and guardian  Raghunath  would like him to marry his daughter  Ramkali  and may ask him to make the ultimate sacrifice by demanding this as his guru-dakshina (teacher's fee). Then the villagers ask Kishen to leave the town as he has brought shame on them all by continuing to meet with Gopi  who has now been promised ...,"['RajendraKumar', 'Ameeta', 'AnitaGuha', 'I.S.Johar', 'Ulhas', 'ManmohanKrishna', 'LeelaMishra', 'PratapKumar', 'Chanda', 'RamMurthy', 'Aruna', 'PremDhawan', 'KrishnaKumari', 'BabyShobha', '']"
tt0230141,Dil Deke Dekho,1959,"['Musical', 'Romance']",7.0,124.0,Neeta is a heiress  the only daughter of U.K. based Industrialist  Jagat Narayan. She is of marriageable age  and is presently wooed by Kailash  Chandra  and Raja. She prefers Chandra over Kailash and Raja  but subsequently changes her mind and falls in love with Raja. Things take a dramatic turn when Jagat and Neeta find out that Raja is not who is claims he is. When Raja defends himself  and calls himself Roop  his very own mother denies this claim  and instead states that Chandra is Roop  her only son. Raja alias Roop must now make attempts to prove himself  and realizes that this is indeed an uphill task.,"['ShammiKapoor', 'AshaParekh', 'SulochanaLatkar', 'RajMehra', 'Randhir', 'RajendraNath', 'Wasti', 'MumtazAli', 'Indira', 'KewalKapoor', 'TahirKhan', 'B.K.Mukherjee', 'Surendra', '']"
tt0053319,Sujata,1960,"['Drama', 'Romance']",7.3,271.0,Sujata gets adopted by the Chowdhury family  which consists of dad Upendranath; mom Charu; and a daughter  Rama  and is treated just like a daughter. Sujata grows up in this caring and nuturing household and leads a very comfortable life. Both Sujata and Rama are now of marriageable age. A young man  Adhir  comes to the Chowdhury household with a view to marry. He meets Sujata and falls in love with her. When he informs his aunt of this decision  she is aghast  as she knows that Sujata is not only of a lower caste but also an untouchable  and she wants Adhir to marry Rama  or will not permit him to live with her. While at the Chowdhury household  Charu wants Sujata to leave the house immediately  as she will have nothing to do with her anymore. Will Adhir and Sujata be ever married or will they be two more victims to the caste system?,"['Nutan', 'SunilDutt', 'Shashikala', 'LalitaPawar', 'TarunBose', 'SulochanaLatkar', 'AsitKumarSen', 'AshimKumar', 'PaulMahendra', 'BaijSharma', 'BrahmBhardwaj', 'MoniChatterjee', 'SabitriDevi', 'ShivjiBhai', '']"
